UniqueName, UnlocalizedName, LocalizedName, Metadata
academy:constraint_ingot, item.ac_constraint_ingot.name, 束能金属锭, 0
academy:constraint_plate, item.ac_constraint_plate.name, 束能金属板, 0
academy:crystal_low, item.ac_crystal_low.name, 低纯度虚能水晶, 0
academy:crystal_normal, item.ac_crystal_normal.name, 中纯度虚能水晶, 0
academy:crystal_pure, item.ac_crystal_pure.name, 高纯度虚能水晶, 0
academy:data_chip, item.ac_data_chip.name, 数据芯片, 0
academy:developer_portable, item.ac_developer_portable.name, 便携能力开发机, 0
academy:energy_convert_component, item.ac_energy_convert_component.name, 能量转换模块, 0
academy:energy_unit, item.ac_energy_unit.name, 能量单元, 0
academy:imag_silicon_ingot, item.ac_imag_silicon_ingot.name, 虚像硅锭, 0
academy:imag_silicon_piece, item.ac_imag_silicon_piece.name, 硅晶片, 0
academy:induction_factor, item.ac_induction_factor.name, 能力诱导因子, 3
academy:info_component, item.ac_info_component.name, 信息处理模块, 0
academy:mag_hook, item.ac_mag_hook.name, 磁力钩, 0
academy:magnetic_coil, item.ac_magnetic_coil.name, 高压磁增幅线圈, 0
academy:mat_core, item.ac_mat_core_0.name, 基础矩阵核心, 0
academy:mat_core, item.ac_mat_core_1.name, 改良矩阵核心, 1
academy:mat_core, item.ac_mat_core_2.name, 高级矩阵核心, 2
academy:matter_unit, item.ac_matter_unit_none.name, 空单元, 0
academy:matter_unit, item.ac_matter_unit_phase_liquid.name, 虚相位液体单元, 1
academy:media_item, item.ac_media_item.name, Level5 -Judgelight-, 0
academy:media_item, item.ac_media_item.name, Only My Railgun, 1
academy:media_item, item.ac_media_item.name, Sister's Noise, 2
academy:needle, item.ac_needle.name, 钢针, 0
academy:reinforced_iron_plate, item.ac_reinforced_iron_plate.name, 强化铁板, 0
academy:reso_crystal, item.ac_reso_crystal.name, 谐振水晶, 0
academy:resonance_component, item.ac_resonance_component.name, 共振模块, 0
academy:silbarn, item.ac_silbarn.name, 扩散性支援半导体, 0
academy:terminal_installer, item.ac_terminal_installer.name, 数据终端, 0
academy:tutorial, item.ac_tutorial.name, 御坂云终端, 0
academy:wafer, item.ac_wafer.name, 虚像硅晶圆, 0
academy:windgen_fan, item.ac_windgen_fan.name, 风力能量发生机 - 扇叶, 0
academy:eu_input, tile.ac_eu_input.name, 能源桥 (IC2 EU输入), 0
academy:eu_output, tile.ac_eu_output.name, 能源桥 (IC2 EU输出), 0
ichunutil:compact_porkchop, tile.ichunutil.block.compactporkchop.name, 兼容生猪排, 0
harvestcraft:blackberryitem, item.blackberryitem.name, 黑莓, 0
harvestcraft:blackberryseeditem, item.blackberryseeditem.name, 黑莓种子, 0
harvestcraft:blueberryitem, item.blueberryitem.name, 蓝莓, 0
harvestcraft:blueberryseeditem, item.blueberryseeditem.name, 蓝莓种子, 0
harvestcraft:candleberryitem, item.candleberryitem.name, 蜡杨梅, 0
harvestcraft:candleberryseeditem, item.candleberryseeditem.name, 蜡杨梅种子, 0
harvestcraft:raspberryitem, item.raspberryitem.name, 树莓, 0
harvestcraft:raspberryseeditem, item.raspberryseeditem.name, 树莓种子, 0
harvestcraft:strawberryitem, item.strawberryitem.name, 草莓, 0
harvestcraft:strawberryseeditem, item.strawberryseeditem.name, 草莓种子, 0
harvestcraft:cactusfruititem, item.cactusfruititem.name, 仙人掌果, 0
harvestcraft:cactusfruitseeditem, item.cactusfruitseeditem.name, 仙人掌果种子, 0
harvestcraft:asparagusitem, item.asparagusitem.name, 芦笋, 0
harvestcraft:asparagusseeditem, item.asparagusseeditem.name, 芦笋种子, 0
harvestcraft:barleyitem, item.barleyitem.name, 大麦, 0
harvestcraft:barleyseeditem, item.barleyseeditem.name, 大麦种子, 0
harvestcraft:oatsitem, item.oatsitem.name, 燕麦, 0
harvestcraft:oatsseeditem, item.oatsseeditem.name, 燕麦种子, 0
harvestcraft:ryeitem, item.ryeitem.name, 黑麦, 0
harvestcraft:ryeseeditem, item.ryeseeditem.name, 黑麦种子, 0
harvestcraft:cornitem, item.cornitem.name, 玉米, 0
harvestcraft:cornseeditem, item.cornseeditem.name, 玉米种子, 0
harvestcraft:bambooshootitem, item.bambooshootitem.name, 竹笋, 0
harvestcraft:bambooshootseeditem, item.bambooshootseeditem.name, 竹笋种子, 0
harvestcraft:cantaloupeitem, item.cantaloupeitem.name, 哈密瓜, 0
harvestcraft:cantaloupeseeditem, item.cantaloupeseeditem.name, 哈密瓜种子, 0
harvestcraft:cucumberitem, item.cucumberitem.name, 黄瓜, 0
harvestcraft:cucumberseeditem, item.cucumberseeditem.name, 黄瓜种子, 0
harvestcraft:wintersquashitem, item.wintersquashitem.name, 冬南瓜, 0
harvestcraft:wintersquashseeditem, item.wintersquashseeditem.name, 冬南瓜种子, 0
harvestcraft:zucchiniitem, item.zucchiniitem.name, 西葫芦, 0
harvestcraft:zucchiniseeditem, item.zucchiniseeditem.name, 西葫芦种子, 0
harvestcraft:beetitem, item.beetitem.name, 甜菜, 0
harvestcraft:beetseeditem, item.beetseeditem.name, 甜菜种子, 0
harvestcraft:onionitem, item.onionitem.name, 洋葱, 0
harvestcraft:onionseeditem, item.onionseeditem.name, 洋葱种子, 0
harvestcraft:parsnipitem, item.parsnipitem.name, 欧防风, 0
harvestcraft:parsnipseeditem, item.parsnipseeditem.name, 欧防风种子, 0
harvestcraft:peanutitem, item.peanutitem.name, 花生, 0
harvestcraft:peanutseeditem, item.peanutseeditem.name, 花生种子, 0
harvestcraft:radishitem, item.radishitem.name, 小红萝卜, 0
harvestcraft:radishseeditem, item.radishseeditem.name, 小红萝卜种子, 0
harvestcraft:rutabagaitem, item.rutabagaitem.name, 芜菁甘蓝, 0
harvestcraft:rutabagaseeditem, item.rutabagaseeditem.name, 芜菁甘蓝种子, 0
harvestcraft:sweetpotatoitem, item.sweetpotatoitem.name, 番薯, 0
harvestcraft:sweetpotatoseeditem, item.sweetpotatoseeditem.name, 番薯种子, 0
harvestcraft:turnipitem, item.turnipitem.name, 芜菁, 0
harvestcraft:turnipseeditem, item.turnipseeditem.name, 芜菁种子, 0
harvestcraft:rhubarbitem, item.rhubarbitem.name, 大黄, 0
harvestcraft:rhubarbseeditem, item.rhubarbseeditem.name, 大黄种子, 0
harvestcraft:celeryitem, item.celeryitem.name, 芹菜, 0
harvestcraft:celeryseeditem, item.celeryseeditem.name, 芹菜种子, 0
harvestcraft:garlicitem, item.garlicitem.name, 大蒜, 0
harvestcraft:garlicseeditem, item.garlicseeditem.name, 大蒜种子, 0
harvestcraft:gingeritem, item.gingeritem.name, 姜, 0
harvestcraft:gingerseeditem, item.gingerseeditem.name, 姜种子, 0
harvestcraft:spiceleafitem, item.spiceleafitem.name, 香料叶, 0
harvestcraft:spiceleafseeditem, item.spiceleafseeditem.name, 香料叶种子, 0
harvestcraft:tealeafitem, item.tealeafitem.name, 茶叶, 0
harvestcraft:teaseeditem, item.teaseeditem.name, 茶种子, 0
harvestcraft:coffeebeanitem, item.coffeebeanitem.name, 咖啡豆, 0
harvestcraft:coffeeseeditem, item.coffeeseeditem.name, 咖啡种子, 0
harvestcraft:mustardseedsitem, item.mustardseedsitem.name, 芥菜籽, 0
harvestcraft:mustardseeditem, item.mustardseeditem.name, 芥菜种子, 0
harvestcraft:broccoliitem, item.broccoliitem.name, 西兰花, 0
harvestcraft:broccoliseeditem, item.broccoliseeditem.name, 西兰花种子, 0
harvestcraft:caulifloweritem, item.caulifloweritem.name, 花椰菜, 0
harvestcraft:cauliflowerseeditem, item.cauliflowerseeditem.name, 花椰菜种子, 0
harvestcraft:leekitem, item.leekitem.name, 韭葱, 0
harvestcraft:leekseeditem, item.leekseeditem.name, 韭葱种子, 0
harvestcraft:lettuceitem, item.lettuceitem.name, 生菜, 0
harvestcraft:lettuceseeditem, item.lettuceseeditem.name, 生菜种子, 0
harvestcraft:scallionitem, item.scallionitem.name, 青葱, 0
harvestcraft:scallionseeditem, item.scallionseeditem.name, 青葱种子, 0
harvestcraft:artichokeitem, item.artichokeitem.name, 洋蓟, 0
harvestcraft:artichokeseeditem, item.artichokeseeditem.name, 洋蓟种子, 0
harvestcraft:brusselsproutitem, item.brusselsproutitem.name, 芽甘蓝, 0
harvestcraft:brusselsproutseeditem, item.brusselsproutseeditem.name, 芽甘蓝种子, 0
harvestcraft:cabbageitem, item.cabbageitem.name, 卷心菜, 0
harvestcraft:cabbageseeditem, item.cabbageseeditem.name, 卷心菜种子, 0
harvestcraft:spinachitem, item.spinachitem.name, 菠菜, 0
harvestcraft:spinachseeditem, item.spinachseeditem.name, 菠菜种子, 0
harvestcraft:whitemushroomitem, item.whitemushroomitem.name, 白蘑菇, 0
harvestcraft:whitemushroomseeditem, item.whitemushroomseeditem.name, 白蘑菇孢子, 0
harvestcraft:beanitem, item.beanitem.name, 豆子, 0
harvestcraft:beanseeditem, item.beanseeditem.name, 豆子种子, 0
harvestcraft:soybeanitem, item.soybeanitem.name, 黄豆, 0
harvestcraft:soybeanseeditem, item.soybeanseeditem.name, 黄豆种子, 0
harvestcraft:bellpepperitem, item.bellpepperitem.name, 甜椒, 0
harvestcraft:bellpepperseeditem, item.bellpepperseeditem.name, 甜椒种子, 0
harvestcraft:chilipepperitem, item.chilipepperitem.name, 红辣椒, 0
harvestcraft:chilipepperseeditem, item.chilipepperseeditem.name, 红辣椒种子, 0
harvestcraft:eggplantitem, item.eggplantitem.name, 茄子, 0
harvestcraft:eggplantseeditem, item.eggplantseeditem.name, 茄子种子, 0
harvestcraft:okraitem, item.okraitem.name, 秋葵, 0
harvestcraft:okraseeditem, item.okraseeditem.name, 秋葵种子, 0
harvestcraft:peasitem, item.peasitem.name, 豌豆, 0
harvestcraft:peasseeditem, item.peasseeditem.name, 豌豆种子, 0
harvestcraft:tomatoitem, item.tomatoitem.name, 番茄, 0
harvestcraft:tomatoseeditem, item.tomatoseeditem.name, 番茄种子, 0
harvestcraft:cottonitem, item.cottonitem.name, 棉花, 0
harvestcraft:cottonseeditem, item.cottonseeditem.name, 棉花种子, 0
harvestcraft:pineappleitem, item.pineappleitem.name, 菠萝, 0
harvestcraft:pineappleseeditem, item.pineappleseeditem.name, 菠萝种子, 0
harvestcraft:grapeitem, item.grapeitem.name, 葡萄, 0
harvestcraft:grapeseeditem, item.grapeseeditem.name, 葡萄种子, 0
harvestcraft:kiwiitem, item.kiwiitem.name, 猕猴桃, 0
harvestcraft:kiwiseeditem, item.kiwiseeditem.name, 猕猴桃种子, 0
harvestcraft:cranberryitem, item.cranberryitem.name, 蔓越莓, 0
harvestcraft:cranberryseeditem, item.cranberryseeditem.name, 蔓越莓种子, 0
harvestcraft:riceitem, item.riceitem.name, 水稻, 0
harvestcraft:riceseeditem, item.riceseeditem.name, 水稻种子, 0
harvestcraft:seaweeditem, item.seaweeditem.name, 海藻, 0
harvestcraft:seaweedseeditem, item.seaweedseeditem.name, 海藻种子, 0
harvestcraft:curryleafitem, item.curryleafitem.name, 咖哩叶, 0
harvestcraft:curryleafseeditem, item.curryleafseeditem.name, 咖喱叶种子, 0
harvestcraft:sesameseedsitem, item.sesameseedsitem.name, 芝麻, 0
harvestcraft:sesameseedsseeditem, item.sesameseedsseeditem.name, 芝麻种子, 0
harvestcraft:waterchestnutitem, item.waterchestnutitem.name, 孛荠, 0
harvestcraft:waterchestnutseeditem, item.waterchestnutseeditem.name, 孛荠种子, 0
harvestcraft:gigapickleitem, item.gigapickleitem.name, 小黄瓜, 0
harvestcraft:gigapickleseeditem, item.gigapickleseeditem.name, 小黄瓜种子, 0
harvestcraft:kaleitem, item.kaleitem.name, 甘蓝, 0
harvestcraft:kaleseeditem, item.kaleseeditem.name, 甘蓝种子, 0
harvestcraft:agaveitem, item.agaveitem.name, 龙舌兰, 0
harvestcraft:agaveseeditem, item.agaveseeditem.name, 龙舌兰种子, 0
harvestcraft:amaranthitem, item.amaranthitem.name, 苋菜, 0
harvestcraft:amaranthseeditem, item.amaranthseeditem.name, 苋菜种子, 0
harvestcraft:arrowrootitem, item.arrowrootitem.name, 葛根, 0
harvestcraft:arrowrootseeditem, item.arrowrootseeditem.name, 葛根种子, 0
harvestcraft:cassavaitem, item.cassavaitem.name, 木薯, 0
harvestcraft:cassavaseeditem, item.cassavaseeditem.name, 木薯种子, 0
harvestcraft:chickpeaitem, item.chickpeaitem.name, 鹰嘴豆, 0
harvestcraft:chickpeaseeditem, item.chickpeaseeditem.name, 鹰嘴豆种子, 0
harvestcraft:elderberryitem, item.elderberryitem.name, 接骨木, 0
harvestcraft:elderberryseeditem, item.elderberryseeditem.name, 接骨木种子, 0
harvestcraft:flaxitem, item.flaxitem.name, 亚麻, 0
harvestcraft:flaxseeditem, item.flaxseeditem.name, 亚麻种子, 0
harvestcraft:greengrapeitem, item.greengrapeitem.name, 绿葡萄, 0
harvestcraft:greengrapeseeditem, item.greengrapeseeditem.name, 绿葡萄种子, 0
harvestcraft:huckleberryitem, item.huckleberryitem.name, 黑木莓, 0
harvestcraft:huckleberryseeditem, item.huckleberryseeditem.name, 黑木莓种子, 0
harvestcraft:jicamaitem, item.jicamaitem.name, 豆薯, 0
harvestcraft:jicamaseeditem, item.jicamaseeditem.name, 豆薯种子, 0
harvestcraft:juteitem, item.juteitem.name, 黄麻, 0
harvestcraft:juteseeditem, item.juteseeditem.name, 黄麻种子, 0
harvestcraft:kenafitem, item.kenafitem.name, 红麻, 0
harvestcraft:kenafseeditem, item.kenafseeditem.name, 红麻种子, 0
harvestcraft:kohlrabiitem, item.kohlrabiitem.name, 大头菜, 0
harvestcraft:kohlrabiseeditem, item.kohlrabiseeditem.name, 大头菜种子, 0
harvestcraft:lentilitem, item.lentilitem.name, 扁豆, 0
harvestcraft:lentilseeditem, item.lentilseeditem.name, 扁豆种子, 0
harvestcraft:milletitem, item.milletitem.name, 小米, 0
harvestcraft:milletseeditem, item.milletseeditem.name, 小米种子, 0
harvestcraft:mulberryitem, item.mulberryitem.name, 桑葚, 0
harvestcraft:mulberryseeditem, item.mulberryseeditem.name, 桑葚种子, 0
harvestcraft:quinoaitem, item.quinoaitem.name, 藜麦, 0
harvestcraft:quinoaseeditem, item.quinoaseeditem.name, 藜麦种子, 0
harvestcraft:sisalitem, item.sisalitem.name, 剑麻, 0
harvestcraft:sisalseeditem, item.sisalseeditem.name, 剑麻种子, 0
harvestcraft:taroitem, item.taroitem.name, 芋头, 0
harvestcraft:taroseeditem, item.taroseeditem.name, 芋头种子, 0
harvestcraft:tomatilloitem, item.tomatilloitem.name, Tomatillo, 0
harvestcraft:tomatilloseeditem, item.tomatilloseeditem.name, Tomatillo Seed, 0
harvestcraft:date_sapling, tile.date_sapling.name, 枣椰树苗, 0
harvestcraft:dateitem, item.dateitem.name, 枣椰, 0
harvestcraft:pamdate, tile.pamdate.name, 枣椰, 0
harvestcraft:papaya_sapling, tile.papaya_sapling.name, 木瓜树苗, 0
harvestcraft:papayaitem, item.papayaitem.name, 木瓜, 0
harvestcraft:pampapaya, tile.pampapaya.name, 木瓜, 0
harvestcraft:cherry_sapling, tile.cherry_sapling.name, 樱桃树苗, 0
harvestcraft:cherryitem, item.cherryitem.name, 樱桃, 0
harvestcraft:pamcherry, tile.pamcherry.name, 樱桃, 0
harvestcraft:fig_sapling, tile.fig_sapling.name, 无花果树苗, 0
harvestcraft:figitem, item.figitem.name, 无花果, 0
harvestcraft:pamfig, tile.pamfig.name, 无花果, 0
harvestcraft:soursop_sapling, tile.soursop_sapling.name, 刺果番荔枝树苗, 0
harvestcraft:soursopitem, item.soursopitem.name, 刺果番荔枝, 0
harvestcraft:pamsoursop, tile.pamsoursop.name, 刺果番荔枝, 0
harvestcraft:dragonfruit_sapling, tile.dragonfruit_sapling.name, 火龙果树苗, 0
harvestcraft:dragonfruititem, item.dragonfruititem.name, 火龙果, 0
harvestcraft:pamdragonfruit, tile.pamdragonfruit.name, 火龙果, 0
harvestcraft:rambutan_sapling, tile.rambutan_sapling.name, 红毛丹树苗, 0
harvestcraft:rambutanitem, item.rambutanitem.name, 红毛丹, 0
harvestcraft:pamrambutan, tile.pamrambutan.name, 红毛丹, 0
harvestcraft:jackfruit_sapling, tile.jackfruit_sapling.name, 菠萝蜜树苗, 0
harvestcraft:jackfruititem, item.jackfruititem.name, 菠萝蜜, 0
harvestcraft:pamjackfruit, tile.pamjackfruit.name, 菠萝蜜, 0
harvestcraft:passionfruit_sapling, tile.passionfruit_sapling.name, 百香果树苗, 0
harvestcraft:passionfruititem, item.passionfruititem.name, 百香果, 0
harvestcraft:pampassionfruit, tile.pampassionfruit.name, 百香果, 0
harvestcraft:apple_sapling, tile.apple_sapling.name, 苹果树苗, 0
harvestcraft:pamapple, tile.pamapple.name, 苹果, 0
harvestcraft:lemon_sapling, tile.lemon_sapling.name, 柠檬树苗, 0
harvestcraft:lemonitem, item.lemonitem.name, 柠檬, 0
harvestcraft:pamlemon, tile.pamlemon.name, 柠檬, 0
harvestcraft:pear_sapling, tile.pear_sapling.name, 梨树树苗, 0
harvestcraft:pearitem, item.pearitem.name, 梨, 0
harvestcraft:pampear, tile.pampear.name, 梨, 0
harvestcraft:olive_sapling, tile.olive_sapling.name, 橄榄树苗, 0
harvestcraft:oliveitem, item.oliveitem.name, 橄榄, 0
harvestcraft:pamolive, tile.pamolive.name, 橄榄, 0
harvestcraft:spiderweb_sapling, tile.spiderweb_sapling.name, 蛛网树苗, 0
harvestcraft:pamspiderweb, tile.pamspiderweb.name, 蛛网, 0
harvestcraft:grapefruit_sapling, tile.grapefruit_sapling.name, 葡萄柚树苗, 0
harvestcraft:grapefruititem, item.grapefruititem.name, 葡萄柚, 0
harvestcraft:pamgrapefruit, tile.pamgrapefruit.name, 葡萄柚, 0
harvestcraft:pomegranate_sapling, tile.pomegranate_sapling.name, 石榴树苗, 0
harvestcraft:pomegranateitem, item.pomegranateitem.name, 石榴, 0
harvestcraft:pampomegranate, tile.pampomegranate.name, 石榴, 0
harvestcraft:cashew_sapling, tile.cashew_sapling.name, 腰果树苗, 0
harvestcraft:cashewitem, item.cashewitem.name, 腰果, 0
harvestcraft:pamcashew, tile.pamcashew.name, 腰果, 0
harvestcraft:vanillabean_sapling, tile.vanillabean_sapling.name, 香草树苗, 0
harvestcraft:vanillabeanitem, item.vanillabeanitem.name, 香草豆荚, 0
harvestcraft:pamvanillabean, tile.pamvanillabean.name, 香草豆, 0
harvestcraft:starfruit_sapling, tile.starfruit_sapling.name, 杨桃树苗, 0
harvestcraft:starfruititem, item.starfruititem.name, 杨桃, 0
harvestcraft:pamstarfruit, tile.pamstarfruit.name, 杨桃, 0
harvestcraft:banana_sapling, tile.banana_sapling.name, 香蕉树苗, 0
harvestcraft:bananaitem, item.bananaitem.name, 香蕉, 0
harvestcraft:pambanana, tile.pambanana.name, 香蕉, 0
harvestcraft:plum_sapling, tile.plum_sapling.name, 李子树苗, 0
harvestcraft:plumitem, item.plumitem.name, 李子, 0
harvestcraft:pamplum, tile.pamplum.name, 李子, 0
harvestcraft:avocado_sapling, tile.avocado_sapling.name, 鳄梨树苗, 0
harvestcraft:avocadoitem, item.avocadoitem.name, 鳄梨, 0
harvestcraft:pamavocado, tile.pamavocado.name, 鳄梨, 0
harvestcraft:pecan_sapling, tile.pecan_sapling.name, 山核桃树苗, 0
harvestcraft:pecanitem, item.pecanitem.name, 山核桃, 0
harvestcraft:pampecan, tile.pampecan.name, 山核桃, 0
harvestcraft:pistachio_sapling, tile.pistachio_sapling.name, 开心果树苗, 0
harvestcraft:pistachioitem, item.pistachioitem.name, 开心果, 0
harvestcraft:pampistachio, tile.pampistachio.name, 开心果, 0
harvestcraft:hazelnut_sapling, tile.hazelnut_sapling.name, 榛子树苗, 0
harvestcraft:hazelnutitem, item.hazelnutitem.name, 榛子, 0
harvestcraft:pamhazelnut, tile.pamhazelnut.name, 榛子, 0
harvestcraft:lime_sapling, tile.lime_sapling.name, 酸橙树苗, 0
